"DateTime";"Alpi3_GlobalPower";"Alpi4_GlobalPower";"Alpi5_GlobalPower";"Alpi6_GlobalPower";"Alpi7_GlobalPower";"Alpi8_GlobalPower";"Alpi1_GlobalPower";"Alpi2_GlobalPower"
"2021-11-22 00:00:00";0;0;0;0;0;0;0;0
"2021-11-22 00:05:00";0;0;0;0;0;0;0;0
"2021-11-22 00:10:00";0;0;0;0;0;0;0;0
"2021-11-22 00:15:00";0;0;0;0;0;0;0;0
"2021-11-22 00:20:00";0;0;0;0;0;0;0;0
"2021-11-22 00:25:00";0;0;0;0;0;0;0;0
"2021-11-22 00:30:00";0;0;0;0;0;0;0;0
"2021-11-22 00:35:00";0;0;0;0;0;0;0;0
"2021-11-22 00:40:00";0;0;0;0;0;0;0;0
"2021-11-22 00:45:00";0;0;0;0;0;0;0;0
"2021-11-22 00:50:00";0;0;0;0;0;0;0;0
"2021-11-22 00:55:00";0;0;0;0;0;0;0;0
"2021-11-22 01:00:00";0;0;0;0;0;0;0;0
"2021-11-22 01:05:00";0;0;0;0;0;0;0;0
"2021-11-22 01:10:00";0;0;0;0;0;0;0;0
"2021-11-22 01:15:00";0;0;0;0;0;0;0;0
"2021-11-22 01:20:00";0;0;0;0;0;0;0;0
"2021-11-22 01:25:00";0;0;0;0;0;0;0;0
"2021-11-22 01:30:00";0;0;0;0;0;0;0;0
"2021-11-22 01:35:00";0;0;0;0;0;0;0;0
"2021-11-22 01:40:00";0;0;0;0;0;0;0;0
"2021-11-22 01:45:00";0;0;0;0;0;0;0;0
"2021-11-22 01:50:00";0;0;0;0;0;0;0;0
"2021-11-22 01:55:00";0;0;0;0;0;0;0;0
"2021-11-22 02:00:00";0;0;0;0;0;0;0;0
"2021-11-22 02:05:00";0;0;0;0;0;0;0;0
"2021-11-22 02:10:00";0;0;0;0;0;0;0;0
"2021-11-22 02:15:00";0;0;0;0;0;0;0;0
"2021-11-22 02:20:00";0;0;0;0;0;0;0;0
"2021-11-22 02:25:00";0;0;0;0;0;0;0;0
"2021-11-22 02:30:00";0;0;0;0;0;0;0;0
"2021-11-22 02:35:00";0;0;0;0;0;0;0;0
"2021-11-22 02:40:00";0;0;0;0;0;0;0;0
"2021-11-22 02:45:00";0;0;0;0;0;0;0;0
"2021-11-22 02:50:00";0;0;0;0;0;0;0;0
"2021-11-22 02:55:00";0;0;0;0;0;0;0;0
"2021-11-22 03:00:00";0;0;0;0;0;0;0;0
"2021-11-22 03:05:00";0;0;0;0;0;0;0;0
"2021-11-22 03:10:00";0;0;0;0;0;0;0;0
"2021-11-22 03:15:00";0;0;0;0;0;0;0;0
"2021-11-22 03:20:00";0;0;0;0;0;0;0;0
"2021-11-22 03:25:00";0;0;0;0;0;0;0;0
"2021-11-22 03:30:00";0;0;0;0;0;0;0;0
"2021-11-22 03:35:00";0;0;0;0;0;0;0;0
"2021-11-22 03:40:00";0;0;0;0;0;0;0;0
"2021-11-22 03:45:00";0;0;0;0;0;0;0;0
"2021-11-22 03:50:00";0;0;0;0;0;0;0;0
"2021-11-22 03:55:00";0;0;0;0;0;0;0;0
"2021-11-22 04:00:00";0;0;0;0;0;0;0;0
"2021-11-22 04:05:00";0;0;0;0;0;0;0;0
"2021-11-22 04:10:00";0;0;0;0;0;0;0;0
"2021-11-22 04:15:00";0;0;0;0;0;0;0;0
"2021-11-22 04:20:00";0;0;0;0;0;0;0;0
"2021-11-22 04:25:00";0;0;0;0;0;0;0;0
"2021-11-22 04:30:00";0;0;0;0;0;0;0;0
"2021-11-22 04:35:00";0;0;0;0;0;0;0;0
"2021-11-22 04:40:00";0;0;0;0;0;0;0;0
"2021-11-22 04:45:00";0;0;0;0;0;0;0;0
"2021-11-22 04:50:00";0;0;0;0;0;0;0;0
"2021-11-22 04:55:00";0;0;0;0;0;0;0;0
"2021-11-22 05:00:00";0;0;0;0;0;0;0;0
"2021-11-22 05:05:00";0;0;0;0;0;0;0;0
"2021-11-22 05:10:00";0;0;0;0;0;0;0;0
"2021-11-22 05:15:00";0;0;0;0;0;0;0;0
"2021-11-22 05:20:00";0;0;0;0;0;0;0;0
"2021-11-22 05:25:00";0;0;0;0;0;0;0;0
"2021-11-22 05:30:00";0;0;0;0;0;0;0;0
"2021-11-22 05:35:00";0;0;0;0;0;0;0;0
"2021-11-22 05:40:00";0;0;0;0;0;0;0;0
"2021-11-22 05:45:00";0;0;0;0;0;0;0;0
"2021-11-22 05:50:00";0;0;0;0;0;0;0;0
"2021-11-22 05:55:00";0;0;0;0;0;0;0;0
"2021-11-22 06:00:00";0;0;0;0;0;0;0;0
"2021-11-22 06:05:00";0;0;0;0;0;0;0;0
"2021-11-22 06:10:00";0;0;0;0;0;0;0;0
"2021-11-22 06:15:00";0;0;0;0;0;0;0;0
"2021-11-22 06:20:00";0;0;0;0;0;0;0;0
"2021-11-22 06:25:00";0;0;0;0;0;0;0;0
"2021-11-22 06:30:00";0;0;0;0;0;0;0;0
"2021-11-22 06:35:00";0;0;0;0;0;0;0;0
"2021-11-22 06:40:00";0;0;0;0;0;0;0;0
"2021-11-22 06:45:00";0;0;0;0;0;0;0;0
"2021-11-22 06:50:00";0;0;0;0;0;0;0;0
"2021-11-22 06:55:00";0;0;0;0;0;0;0;0
"2021-11-22 07:00:00";0;0;0;0;0;0;0;0
"2021-11-22 07:05:00";0;0;0;0;0;0;0;0
"2021-11-22 07:10:00";0;0;0;0;0;0;0;31,62
"2021-11-22 07:15:00";0;0;0;0;0;0;0;77,32
"2021-11-22 07:20:00";0;0;0;0;0;0;0;75,29
"2021-11-22 07:25:00";0;0;0;0;0;0;0;59,06
"2021-11-22 07:30:00";0;2,91;0;0;0;0;0;47,49
"2021-11-22 07:35:00";0;52,56;0;0;0;0;0;36,95
"2021-11-22 07:40:00";0;53,23;0;0;0;0;0;8,07
"2021-11-22 07:45:00";0;53,67;0;0;0;0;34,51;0
"2021-11-22 07:50:00";0;54,16;0;0;0;0;42,05;0
"2021-11-22 07:55:00";0;66,27;0;0;0;0;4,66;0
"2021-11-22 08:00:00";0;31,34;0;0;0;0;0;0
"2021-11-22 08:05:00";0;0;0;0;0;0;0;0
"2021-11-22 08:10:00";0;0;0;0;0;0;0;0
"2021-11-22 08:15:00";0;0;0;0;0;0;0;0
"2021-11-22 08:20:00";0;0;0;0;0;0;0;0
"2021-11-22 08:25:00";0;0;0;0;0;0;0;0
"2021-11-22 08:30:00";0;0;0;0;0;0;0;0
"2021-11-22 08:35:00";0;18,33;0;0;0;0;0;36,75
"2021-11-22 08:40:00";0;83,74;0;0;0;0;0;30,42
"2021-11-22 08:45:00";0;96,05;0;0;0;0;0;26,92
"2021-11-22 08:50:00";0;116,4;0;0;0;0;0;5,56
"2021-11-22 08:55:00";0;137;0;0;0;0;25,68;0
"2021-11-22 09:00:00";0;146,98;0;0;0;0;35,99;0
"2021-11-22 09:05:00";0;60,73;0;0;0;0;11,33;0
