"DateTime";"Alpi3_GlobalPower";"Alpi4_GlobalPower";"Alpi5_GlobalPower";"Alpi6_GlobalPower";"Alpi7_GlobalPower";"Alpi8_GlobalPower";"Alpi1_GlobalPower";"Alpi2_GlobalPower"
"2022-01-31 00:00:00";0;0;0;0;0;0;0;30,27
"2022-01-31 00:05:00";0;0;0;0;0;0;0;21,19
"2022-01-31 00:10:00";0;0;0;0;0;0;0;1,57
"2022-01-31 00:15:00";0;0;0;0;0;0;0;0
"2022-01-31 00:20:00";0;0;0;0;0;0;0;0
"2022-01-31 00:25:00";0;0;0;0;0;0;0;0
"2022-01-31 00:30:00";0;0;0;0;0;0;0;0
"2022-01-31 00:35:00";0;0;0;0;0;0;0;0
"2022-01-31 00:40:00";0;0;0;0;0;0;0;0
"2022-01-31 00:45:00";0;0;0;0;0;0;0;0
"2022-01-31 00:50:00";0;0;0;0;0;0;0;0
"2022-01-31 00:55:00";0;0;0;0;0;0;0;0
"2022-01-31 01:00:00";0;0;0;0;0;0;0;0
"2022-01-31 01:05:00";0;0;0;0;0;0;0;0
"2022-01-31 01:10:00";0;0;0;0;0;0;0;0
"2022-01-31 01:15:00";0;0;0;0;0;0;0;0
"2022-01-31 01:20:00";0;0;0;0;0;0;0;0
"2022-01-31 01:25:00";0;0;0;0;0;0;0;57,11
"2022-01-31 01:30:00";0;0;0;0;0;0;0;70,53
"2022-01-31 01:35:00";0;0;0;0;0;0;0;65,68
"2022-01-31 01:40:00";0;0;0;0;0;0;0;59,33
"2022-01-31 01:45:00";0;0;0;0;0;0;0;49,37
"2022-01-31 01:50:00";0;0;0;0;0;0;0;0
"2022-01-31 01:55:00";0;0;0;0;0;0;0;0
"2022-01-31 02:00:00";0;0;0;0;0;0;0;0
"2022-01-31 02:05:00";0;0;0;0;0;0;0;0
"2022-01-31 02:10:00";0;0;0;0;0;0;0;0
"2022-01-31 02:15:00";0;0;0;0;0;0;0;0
"2022-01-31 02:20:00";0;0;0;0;0;0;0;0
"2022-01-31 02:25:00";0;0;0;0;0;0;0;0
"2022-01-31 02:30:00";0;0;0;0;0;0;0;0
"2022-01-31 02:35:00";0;0;0;0;0;0;0;0
"2022-01-31 02:40:00";0;0;0;0;0;0;0;0
"2022-01-31 02:45:00";0;0;0;0;0;0;0;0
"2022-01-31 02:50:00";0;0;0;0;0;0;0;0
"2022-01-31 02:55:00";0;0;0;0;0;0;0;0
"2022-01-31 03:00:00";0;0;0;0;0;0;0;0
"2022-01-31 03:05:00";0;0;0;0;0;0;0;0
"2022-01-31 03:10:00";0;0;0;0;0;0;0;0
"2022-01-31 03:15:00";0;0;0;0;0;0;0;0
"2022-01-31 03:20:00";0;0;0;0;0;0;0;0
"2022-01-31 03:25:00";0;0;0;0;0;0;0;0
"2022-01-31 03:30:00";0;0;0;0;0;0;0;0
"2022-01-31 03:35:00";0;0;0;0;0;0;0;0
"2022-01-31 03:40:00";0;0;0;0;0;0;0;0
"2022-01-31 03:45:00";0;0;0;0;0;0;0;0
"2022-01-31 03:50:00";0;0;0;0;0;0;0;0
"2022-01-31 03:55:00";0;0;0;0;0;0;0;0
"2022-01-31 04:00:00";0;0;0;0;0;0;0;0
"2022-01-31 04:05:00";0;0;0;0;0;0;0;0
"2022-01-31 04:10:00";0;0;0;0;0;0;0;0
"2022-01-31 04:15:00";0;0;0;0;0;0;0;0
"2022-01-31 04:20:00";0;0;0;0;0;0;0;0
"2022-01-31 04:25:00";0;0;0;0;0;0;0;0
"2022-01-31 04:30:00";0;0;0;0;0;0;0;0
"2022-01-31 04:35:00";0;0;0;0;0;0;0;0
"2022-01-31 04:40:00";0;0;0;0;0;0;0;0
"2022-01-31 04:45:00";0;0;0;0;0;0;0;0
"2022-01-31 04:50:00";0;0;0;0;0;0;0;0
"2022-01-31 04:55:00";0;0;0;0;0;0;0;0
"2022-01-31 05:00:00";0;0;0;0;0;0;0;0
"2022-01-31 05:05:00";0;0;0;0;0;0;0;0
"2022-01-31 05:10:00";0;0;0;0;0;0;0;0
"2022-01-31 05:15:00";0;0;0;0;0;0;0;0
"2022-01-31 05:20:00";0;0;0;0;0;0;0;0
"2022-01-31 05:25:00";0;0;0;0;0;0;0;0
"2022-01-31 05:30:00";0;0;0;0;0;0;0;0
"2022-01-31 05:35:00";0;0;0;0;0;0;0;0
"2022-01-31 05:40:00";0;0;0;0;0;0;0;0
"2022-01-31 05:45:00";0;0;0;0;0;0;0;0
"2022-01-31 05:50:00";0;0;0;0;0;0;0;0
"2022-01-31 05:55:00";0;0;0;0;0;0;0;0
"2022-01-31 06:00:00";0;0;0;0;0;0;0;0
"2022-01-31 06:05:00";0;0;0;0;0;0;0;0
"2022-01-31 06:10:00";0;0;0;0;0;0;0;0
"2022-01-31 06:15:00";0;0;0;0;0;0;0;0
"2022-01-31 06:20:00";0;0;0;0;0;0;0;0
"2022-01-31 06:25:00";0;0;0;0;0;0;0;0
"2022-01-31 06:30:00";0;0;0;0;0;0;0;0
"2022-01-31 06:35:00";0;0;0;0;0;0;0;0
"2022-01-31 06:40:00";0;0;0;0;0;0;0;0
"2022-01-31 06:45:00";0;0;0;0;0;0;0;0
"2022-01-31 06:50:00";22,89;0;0;0;0;0;0;0
"2022-01-31 06:55:00";62,57;0;0;0;0;0;0;0
"2022-01-31 07:00:00";65,66;0;0;0;0;0;0;0
"2022-01-31 07:05:00";73,36;0;0;0;0;0;0;0
"2022-01-31 07:10:00";7,73;0;0;0;0;0;0;0
"2022-01-31 07:15:00";0;0;0;0;0;0;0;0
"2022-01-31 07:20:00";0;0;0;0;0;0;0;0
"2022-01-31 07:25:00";0;0;0;0;0;0;0;0
"2022-01-31 07:30:00";0;0;0;0;0;0;0;0
"2022-01-31 07:35:00";0;0;0;0;0;0;0;0
"2022-01-31 07:40:00";0;0;0;0;0;0;0;0
"2022-01-31 07:45:00";0;0;0;0;0;0;0;0
"2022-01-31 07:50:00";0;0;0;0;0;0;0;0
"2022-01-31 07:55:00";0;0;0;0;0;0;0;0
"2022-01-31 08:00:00";0;0;0;0;0;0;0;0
"2022-01-31 08:05:00";0;0;0;0;0;0;0;0
"2022-01-31 08:10:00";0;0;0;0;0;0;0;0
"2022-01-31 08:15:00";0;0;0;0;0;0;0;0
"2022-01-31 08:20:00";0;0;0;0;0;0;0;0
"2022-01-31 08:25:00";0;0;0;0;0;0;0;0
"2022-01-31 08:30:00";35,12;0;0;0;0;0;0;0
"2022-01-31 08:35:00";77,13;0;0;0;0;0;0;0
"2022-01-31 08:40:00";69,98;0;0;0;0;0;0;0
"2022-01-31 08:45:00";67,02;0;0;0;0;0;0;0
"2022-01-31 08:50:00";58,48;0;0;0;0;0;0;0
"2022-01-31 08:55:00";0;0;0;0;0;0;0;0
"2022-01-31 09:00:00";0;0;0;0;0;0;0;0
"2022-01-31 09:05:00";0;0;0;0;0;0;0;0
"2022-01-31 09:10:00";0;0;0;0;0;0;0;0
"2022-01-31 09:15:00";0;0;0;0;0;0;0;0
"2022-01-31 09:20:00";0;0;0;0;0;0;0;0
"2022-01-31 09:25:00";0;0;0;0;0;0;0;0
"2022-01-31 09:30:00";0;0;0;0;0;0;0;0
"2022-01-31 09:35:00";0;0;0;0;0;0;0;0
"2022-01-31 09:40:00";0;0;0;0;0;0;0;0
"2022-01-31 09:45:00";0;0;0;0;0;0;0;0
"2022-01-31 09:50:00";0;0;0;0;0;0;0;0
"2022-01-31 09:55:00";0;0;0;0;0;0;0;0
"2022-01-31 10:00:00";0;0;0;0;0;0;0;0
"2022-01-31 10:05:00";0;0;0;0;0;0;0;0
"2022-01-31 10:10:00";0;0;0;0;0;0;0;0
"2022-01-31 10:15:00";0;0;0;0;0;0;0;0
"2022-01-31 10:20:00";0;0;0;0;0;0;0;0
"2022-01-31 10:25:00";0;0;0;0;0;0;0;0
"2022-01-31 10:30:00";0;0;0;0;0;0;0;0
"2022-01-31 10:35:00";0;0;0;0;0;0;0;0
"2022-01-31 10:40:00";0;0;0;0;0;0;0;0
"2022-01-31 10:45:00";0;0;0;0;0;0;0;0
"2022-01-31 10:50:00";0;0;0;0;0;0;0;0,3
"2022-01-31 10:55:00";0;0;0;0;0;0;0;11,42
"2022-01-31 11:00:00";0;0;0;0;0;0;0;11,82
"2022-01-31 11:05:00";0;0;0;0;0;0;0;11,94
"2022-01-31 11:10:00";0;0;0;0;0;0;0;12,04
"2022-01-31 11:15:00";0;0;0;0;0;0;0;12,07
"2022-01-31 11:20:00";0;0;0;0;0;0;0;12,23
"2022-01-31 11:25:00";0;0;0;0;0;0;0;8,19
"2022-01-31 11:30:00";0;0;0;0;0;0;0;0
"2022-01-31 11:35:00";0;0;0;0;0;0;0;0
"2022-01-31 11:40:00";11,99;0;0;0;0;0;0;0
"2022-01-31 11:45:00";59,3;0;0;0;0;0;0;0
"2022-01-31 11:50:00";62,75;0;0;0;0;0;34,28;0
"2022-01-31 11:55:00";0,57;0;0;0;0;0;94,13;0
"2022-01-31 12:00:00";0;0;0;0;0;0;100,06;0
"2022-01-31 12:05:00";0;0;0;0;0;0;80,48;0
"2022-01-31 12:10:00";0;0;0;0;0;0;0;0
"2022-01-31 12:15:00";0;0;0;0;0;0;0;0
"2022-01-31 12:20:00";0;0;0;0;0;0;0;0
"2022-01-31 12:25:00";0;7,94;0;0;0;0;0;0
"2022-01-31 12:30:00";0;25,74;0;0;0;0;0;0
"2022-01-31 12:35:00";0;26,48;0;0;0;0;0;0
"2022-01-31 12:40:00";0;26,18;0;0;0;0;0;0
"2022-01-31 12:45:00";0;10,44;0;0;0;0;0;0
"2022-01-31 12:50:00";0;0;0;0;0;0;0;0
"2022-01-31 12:55:00";0;0;0;0;0;0;0;0
"2022-01-31 13:00:00";0;0;0;0;0;0;0;0
"2022-01-31 13:05:00";0;0;0;0;0;0;0;0
"2022-01-31 13:10:00";0;17,18;0;0;0;0;0;0
"2022-01-31 13:15:00";0;37,98;0;0;0;0;0;0
"2022-01-31 13:20:00";0;43,14;0;0;0;0;0;0
"2022-01-31 13:25:00";0;48,79;0;0;0;0;0;0
"2022-01-31 13:30:00";0;57,14;0;0;0;0;70,54;0
"2022-01-31 13:35:00";0;62,17;0;0;0;0;73,74;0
"2022-01-31 13:40:00";0;60,66;0;0;0;0;87,14;0
"2022-01-31 13:45:00";0;58,47;0;0;0;0;39,6;0
"2022-01-31 13:50:00";0;54,2;0;0;0;0;0;0
"2022-01-31 13:55:00";0;51,71;0;0;0;0;0;0
"2022-01-31 14:00:00";0;44,66;0;0;0;0;0;0
"2022-01-31 14:05:00";0;38,89;0;0;0;0;0;0
"2022-01-31 14:10:00";0;35,07;0;0;0;0;0;0
"2022-01-31 14:15:00";0;31,86;0;0;0;0;0;0
"2022-01-31 14:20:00";0;27,84;0;0;0;0;0;0
"2022-01-31 14:25:00";0;4,02;0;0;0;0;0;0
"2022-01-31 14:30:00";0;0;0;0;0;0;0;0
"2022-01-31 14:35:00";0;0;0;0;0;0;0;0
"2022-01-31 14:40:00";0;0;0;0;0;0;0;29,84
"2022-01-31 14:45:00";0;0;0;0;0;0;0;41,67
"2022-01-31 14:50:00";0;0;0;0;0;0;0;32,15
"2022-01-31 14:55:00";0;0;0;0;0;0;0;89,97
"2022-01-31 15:00:00";0;0;0;0;0;0;0;102,9
"2022-01-31 15:05:00";0;0;0;0;0;0;0;105,99
"2022-01-31 15:10:00";0;0;0;0;0;0;0;69,32
"2022-01-31 15:15:00";0;0;0;0;0;0;0;0
"2022-01-31 15:20:00";0;0;0;0;0;0;0;0
"2022-01-31 15:25:00";0;0;0;0;0;0;0;0
"2022-01-31 15:30:00";0;0;0;0;0;0;0;0
"2022-01-31 15:35:00";0;0;0;0;0;0;0;0
"2022-01-31 15:40:00";0;0;0;0;0;0;0;0
"2022-01-31 15:45:00";0;0;0;0;0;0;0;0
"2022-01-31 15:50:00";0;0;0;0;0;0;0;0
"2022-01-31 15:55:00";11,34;0;0;0;0;0;0;0
"2022-01-31 16:00:00";11,12;0;0;0;0;0;0;0
"2022-01-31 16:05:00";12,62;0;0;0;0;0;0;0
"2022-01-31 16:10:00";14,53;0;0;0;0;0;0;0
"2022-01-31 16:15:00";17,53;0;0;0;0;0;0;0
"2022-01-31 16:20:00";19,99;0;0;0;0;0;23,02;2,87
"2022-01-31 16:25:00";13,86;0;0;0;0;0;46,02;42,69
"2022-01-31 16:30:00";1,88;16,45;0;0;0;0;35,92;34,99
"2022-01-31 16:35:00";0;24,23;0;0;0;0;29,82;40,36
"2022-01-31 16:40:00";0;26,04;0;0;0;0;25,48;38,14
"2022-01-31 16:45:00";0;28,25;0;0;0;0;22,89;39,38
"2022-01-31 16:50:00";64,22;14,98;0;0;0;0;7,29;32,63
"2022-01-31 16:55:00";85,67;0;0;0;0;0;0;0
"2022-01-31 17:00:00";103,64;0;0;0;0;0;0;0
"2022-01-31 17:05:00";80,81;0;0;0;0;0;0;0
"2022-01-31 17:10:00";0;0;0;0;0;0;0;0
"2022-01-31 17:15:00";0;0;0;0;0;0;0;0
"2022-01-31 17:20:00";0;0;0;0;0;0;0;0
"2022-01-31 17:25:00";0;0;0;0;0;0;0;0
"2022-01-31 17:30:00";0;0;0;0;0;0;1,11;0
"2022-01-31 17:35:00";0;0;0;0;0;0;49,89;0
"2022-01-31 17:40:00";0;0;0;0;0;0;56,2;0
"2022-01-31 17:45:00";0;0;0;0;0;0;64,32;0
"2022-01-31 17:50:00";0;0;0;0;0;0;67,62;0
"2022-01-31 17:55:00";0;0;0;0;0;0;53,91;0
"2022-01-31 18:00:00";0;0;0;0;0;0;0;0
"2022-01-31 18:05:00";0;0;0;0;0;0;0;0
"2022-01-31 18:10:00";0;0;0;0;0;0;0;0
"2022-01-31 18:15:00";0;0;0;0;0;0;0;0
"2022-01-31 18:20:00";0;0;0;0;0;0;0;0
"2022-01-31 18:25:00";0;0;0;0;0;0;0;0
"2022-01-31 18:30:00";0;0;0;0;0;0;0;0
"2022-01-31 18:35:00";0;0;0;0;0;0;0;0
"2022-01-31 18:40:00";0;0;0;0;0;0;0;0
"2022-01-31 18:45:00";0;0;0;0;0;0;0;0
"2022-01-31 18:50:00";0;0;0;0;0;0;0;0
"2022-01-31 18:55:00";0;0;0;0;0;0;34,49;0
"2022-01-31 19:00:00";0;0;0;0;0;0;50,45;0
"2022-01-31 19:05:00";0;0;0;0;0;0;57,19;0
"2022-01-31 19:10:00";0;0;0;0;0;0;65,94;0
"2022-01-31 19:15:00";0;0;0;0;0;0;48,54;0
"2022-01-31 19:20:00";0;0;0;0;0;0;0;0
"2022-01-31 19:25:00";0;0;0;0;0;0;0;0
"2022-01-31 19:30:00";0;0;0;0;0;0;0;0
"2022-01-31 19:35:00";0;0;0;0;0;0;0;0
"2022-01-31 19:40:00";0;0;0;0;0;0;0;0
"2022-01-31 19:45:00";0;0;0;0;0;0;0;0
"2022-01-31 19:50:00";0;0;0;0;0;0;0;0
"2022-01-31 19:55:00";39,37;0;0;0;0;0;0;0
"2022-01-31 20:00:00";78,19;0;0;0;0;0;0;0
"2022-01-31 20:05:00";94,67;0;0;0;0;0;0;0
