"DateTime";"Alpi3_GlobalPower";"Alpi4_GlobalPower";"Alpi5_GlobalPower";"Alpi6_GlobalPower";"Alpi7_GlobalPower";"Alpi8_GlobalPower";"Alpi1_GlobalPower";"Alpi2_GlobalPower"
"2021-11-15 00:00:00";0;0;0;0;0;0;0;0
"2021-11-15 00:05:00";0;0;0;0;0;0;0;0
"2021-11-15 00:10:00";0;0;0;0;0;0;0;0
"2021-11-15 00:15:00";0;0;0;0;0;0;0;0
"2021-11-15 00:25:00";0;0;0;0;0;0;0;0
"2021-11-15 00:30:00";0;0;0;0;0;0;0;0
"2021-11-15 00:35:00";0;0;0;0;0;0;0;0
"2021-11-15 00:40:00";0;0;0;0;0;0;0;0
"2021-11-15 00:45:00";0;0;0;0;0;0;0;0
"2021-11-15 00:50:00";0;0;0;0;0;0;0;0
"2021-11-15 00:55:00";0;0;0;0;0;0;0;0
"2021-11-15 01:00:00";0;0;0;0;0;0;0;0
"2021-11-15 01:05:00";0;0;0;0;0;0;0;0
"2021-11-15 01:10:00";0;0;0;0;0;0;0;0
"2021-11-15 01:15:00";0;0;0;0;0;0;0;0
"2021-11-15 01:20:00";0;0;0;0;0;0;0;0
"2021-11-15 01:25:00";0;0;0;0;0;0;0;0
"2021-11-15 01:30:00";0;0;0;0;0;0;0;0
"2021-11-15 01:35:00";0;0;0;0;0;0;0;0
"2021-11-15 01:40:00";0;0;0;0;0;0;0;0
"2021-11-15 01:45:00";0;0;0;0;0;0;0;0
"2021-11-15 01:50:00";0;0;0;0;0;0;0;0
"2021-11-15 01:55:00";0;0;0;0;0;0;0;0
"2021-11-15 02:00:00";0;0;0;0;0;0;0;0
"2021-11-15 02:05:00";0;0;0;0;0;0;0;0
"2021-11-15 02:10:00";0;0;0;0;0;0;0;0
"2021-11-15 02:15:00";0;0;0;0;0;0;0;0
"2021-11-15 02:20:00";0;0;0;0;0;0;0;0
"2021-11-15 02:25:00";0;0;0;0;0;0;0;0
"2021-11-15 02:30:00";0;0;0;0;0;0;0;0
"2021-11-15 02:35:00";0;0;0;0;0;0;0;0
"2021-11-15 02:40:00";0;0;0;0;0;0;0;0
"2021-11-15 02:45:00";0;0;0;0;0;0;0;0
"2021-11-15 02:50:00";0;0;0;0;0;0;0;0
"2021-11-15 02:55:00";0;0;0;0;0;0;0;0
"2021-11-15 03:00:00";0;0;0;0;0;0;0;0
"2021-11-15 03:05:00";0;0;0;0;0;0;0;0
"2021-11-15 03:10:00";0;0;0;0;0;0;0;0
"2021-11-15 03:15:00";0;0;0;0;0;0;0;0
"2021-11-15 03:20:00";0;0;0;0;0;0;0;0
"2021-11-15 03:25:00";0;0;0;0;0;0;0;0
"2021-11-15 03:30:00";0;0;0;0;0;0;0;0
"2021-11-15 03:35:00";0;0;0;0;0;0;0;0
"2021-11-15 03:40:00";0;0;0;0;0;0;0;0
"2021-11-15 03:45:00";0;0;0;0;0;0;0;0
"2021-11-15 03:50:00";0;0;0;0;0;0;0;0
"2021-11-15 03:55:00";0;0;0;0;0;0;0;0
"2021-11-15 04:00:00";0;0;0;0;0;0;0;0
"2021-11-15 04:05:00";0;0;0;0;0;0;0;0
"2021-11-15 04:10:00";0;0;0;0;0;0;0;0
"2021-11-15 04:15:00";0;0;0;0;0;0;0;0
"2021-11-15 04:20:00";0;0;0;0;0;0;0;0
"2021-11-15 04:25:00";0;0;0;0;0;0;0;0
"2021-11-15 04:30:00";0;0;0;0;0;0;0;0
"2021-11-15 04:35:00";0;0;0;0;0;0;0;0
"2021-11-15 04:40:00";0;0;0;0;0;0;0;0
"2021-11-15 04:45:00";0;0,92;0;0;0;0;0;0
"2021-11-15 04:50:00";0;29,33;0;0;0;0;0;0
"2021-11-15 04:55:00";0;22,77;0;0;0;0;0;0
"2021-11-15 05:00:00";0;9,78;0;0;0;0;0;0
"2021-11-15 05:05:00";0;0;0;0;0;0;0;0
"2021-11-15 05:10:00";0;0;0;0;0;0;0;0
"2021-11-15 05:15:00";0;0;0;0;0;0;0;0
"2021-11-15 05:20:00";0;0;0;0;0;0;0;0
"2021-11-15 05:25:00";0;0;0;0;0;0;0;0
"2021-11-15 05:30:00";0;0;0;0;0;0;0;0
"2021-11-15 05:35:00";0;0;0;0;0;0;0;0
"2021-11-15 05:40:00";0;0;0;0;0;0;0;0
"2021-11-15 05:45:00";0;0;0;0;0;0;0;0
"2021-11-15 05:50:00";0;0;0;0;0;0;0;0
"2021-11-15 05:55:00";0;0;0;0;0;0;0;0
"2021-11-15 06:00:00";0;0;0;0;0;0;0;0
"2021-11-15 06:05:00";0;0;0;0;0;0;0;0
"2021-11-15 06:10:00";0;0;0;0;0;0;0;0
"2021-11-15 06:15:00";0;0;0;0;0;0;0;0
"2021-11-15 06:20:00";0;0;0;0;0;0;0;0
"2021-11-15 06:25:00";0;0;0;0;0;0;0;0
"2021-11-15 06:30:00";0;0;0;0;0;0;0;0
"2021-11-15 06:35:00";0;0;0;0;0;0;0;0
"2021-11-15 06:40:00";0;0;0;0;0;0;0;0
"2021-11-15 06:45:00";0;0;0;0;0;0;0;0
"2021-11-15 06:50:00";0;0;0;0;0;0;0;0
"2021-11-15 06:55:00";0;0;0;0;0;0;0,01;0
"2021-11-15 07:00:00";0;0;0;0;0;0;79,64;0
"2021-11-15 07:05:00";0;0;0;0;0;0;88,23;0
"2021-11-15 07:10:00";0;0;0;0;0;0;84,5;0
"2021-11-15 07:15:00";0;0;0;0;0;0;80,36;0
"2021-11-15 07:20:00";0;0;0;0;0;0;69,74;0
"2021-11-15 07:25:00";0;0;0;0;0;0;44,2;0
"2021-11-15 07:30:00";0;0;0;0;0;0;0;0
"2021-11-15 07:35:00";0;13,18;0;0;0;0;0;0
"2021-11-15 07:40:00";0;37,06;0;0;0;0;0;0
"2021-11-15 07:45:00";22,69;35,84;0;0;0;0;0;0
"2021-11-15 07:50:00";40,39;23,31;0;0;0;0;0;0
"2021-11-15 07:55:00";28,51;0;0;0;0;0;0;0
"2021-11-15 08:00:00";0;0;0;0;0;0;0;0
"2021-11-15 08:05:00";0;0;0;0;0;0;0;0
"2021-11-15 08:10:00";0;0;0;0;0;0;0;0
"2021-11-15 08:15:00";0;0;0;0;0;0;31,52;0
"2021-11-15 08:20:00";0;0;0;0;0;0;77,1;0
"2021-11-15 08:25:00";0;0;0;0;0;0;0;0
