m408 0.9262
m409 0.9262
m410 0.9262
m411 0.9262
m412 0.9262
m413 0.9262
m414 0.9262
m415 0.9262
m416 0.9262
m417 0.9262
m418 0.9262
m419 0.9262
m420 0.9279999999999999
m421 0.9279999999999999
m422 0.9279999999999999
m423 0.9279999999999999
m424 0.9279999999999999
m425 0.9279999999999999
m426 0.9279999999999999
m427 0.9279999999999999
m428 0.9279999999999999
m429 0.9279999999999999
m430 0.9279999999999999
m431 0.9279999999999999
m432 0.9495
m433 0.9495
m434 0.9495
m435 0.9495
m436 0.9495
m437 0.9495
m438 0.9495
m439 0.9495
m440 0.9495
m441 0.9495
m442 0.9495
m443 0.9495
m444 0.9728
m445 0.9728
m446 0.9728
m447 0.9728
m448 0.9728
m449 0.9728
m450 0.9728
m451 0.9728
m452 0.9728
m453 0.9728
m454 0.9728
m455 0.9728
m456 0.9673
m457 0.9673
m458 0.9673
m459 0.9673
m460 0.9673
m461 0.9673
m462 0.9673
m463 0.9673
m464 0.9673
m465 0.9673
m466 0.9673
m467 0.9673
m468 0.9768000000000001
m469 0.9768000000000001
m470 0.9768000000000001
m471 0.9768000000000001
m472 0.9768000000000001
m473 0.9768000000000001
m474 0.9768000000000001
m475 0.9768000000000001
m476 0.9768000000000001
m477 0.9768000000000001
m478 0.9768000000000001
m479 0.9768000000000001
m480 0.9913
m481 0.9913
m482 0.9913
m483 0.9913
m484 0.9913
m485 0.9913
m486 0.9913
m487 0.9913
m488 0.9913
m489 0.9913
m490 0.9913
m491 0.9913
m492 0.9873000000000001
m493 0.9873000000000001
m494 0.9873000000000001
m495 0.9873000000000001
m496 0.9873000000000001
m497 0.9873000000000001
m498 0.9873000000000001
m499 0.9873000000000001
m500 0.9873000000000001
m501 0.9873000000000001
m502 0.9873000000000001
m503 0.9873000000000001
m504 0.9692000000000001
m505 0.9692000000000001
m506 0.9692000000000001
m507 0.9692000000000001
m508 0.9692000000000001
m509 0.9692000000000001
m510 0.9692000000000001
m511 0.9692000000000001
m512 0.9692000000000001
m513 0.9692000000000001
m514 0.9692000000000001
m515 0.9692000000000001
m516 0.9091
m517 0.9091
m518 0.9091
m519 0.9091
m520 0.9091
m521 0.9091
m522 0.9091
m523 0.9091
m524 0.9091
m525 0.9091
m526 0.9091
m527 0.9091
m528 0.8806
m529 0.8806
m530 0.8806
m531 0.8806
m532 0.8806
m533 0.8806
m534 0.8806
m535 0.8806
m536 0.8806
m537 0.8806
m538 0.8806
m539 0.8806
m540 0.8548
m541 0.8548
m542 0.8548
m543 0.8548
m544 0.8548
m545 0.8548
m546 0.8548
m547 0.8548
m548 0.8548
m549 0.8548
m550 0.8548
m551 0.8548
m552 0.8531
m553 0.8531
m554 0.8531
m555 0.8531
m556 0.8531
m557 0.8531
m558 0.8531
m559 0.8531
m560 0.8531
m561 0.8531
m562 0.8531
m563 0.8531
m564 0.8488
m565 0.8488
m566 0.8488
m567 0.8488
m568 0.8488
m569 0.8488
m570 0.8488
m571 0.8488
m572 0.8488
m573 0.8488
m574 0.8488
m575 0.8488
m576 0.8567
m577 0.8567
m578 0.8567
m579 0.8567
m580 0.8567
m581 0.8567
m582 0.8567
m583 0.8567
m584 0.8567
m585 0.8567
m586 0.8567
m587 0.8567
m588 0.8487
m589 0.8487
m590 0.8487
m591 0.8487
m592 0.8487
m593 0.8487
m594 0.8487
m595 0.8487
m596 0.8487
m597 0.8487
m598 0.8487
m599 0.8487
m600 0.8458
m601 0.8458
m602 0.8458
m603 0.8458
m604 0.8458
m605 0.8458
m606 0.8458
m607 0.8458
m608 0.8458
m609 0.8458
m610 0.8458
m611 0.8458
m612 0.8465
m613 0.8465
m614 0.8465
m615 0.8465
m616 0.8465
m617 0.8465
m618 0.8465
m619 0.8465
m620 0.8465
m621 0.8465
m622 0.8465
m623 0.8465
m624 0.8487
m625 0.8487
m626 0.8487
m627 0.8487
m628 0.8487
m629 0.8487
m630 0.8487
m631 0.8487
m632 0.8487
m633 0.8487
m634 0.8487
m635 0.8487
m636 0.8725
m637 0.8725
m638 0.8725
m639 0.8725
m640 0.8725
m641 0.8725
m642 0.8725
m643 0.8725
m644 0.8725
m645 0.8725
m646 0.8725
m647 0.8725
m648 0.9036
m649 0.9036
m650 0.9036
m651 0.9036
m652 0.9036
m653 0.9036
m654 0.9036
m655 0.9036
m656 0.9036
m657 0.9036
m658 0.9036
m659 0.9036
m660 0.9929000000000001
m661 0.9929000000000001
m662 0.9929000000000001
m663 0.9929000000000001
m664 0.9929000000000001
m665 0.9929000000000001
m666 0.9929000000000001
m667 0.9929000000000001
m668 0.9929000000000001
m669 0.9929000000000001
m670 0.9929000000000001
m671 0.9929000000000001
m672 1.055
m673 1.055
m674 1.055
m675 1.055
m676 1.055
m677 1.055
m678 1.055
m679 1.055
m680 1.055
m681 1.055
m682 1.055
m683 1.055
m684 1.0
m685 1.0
m686 1.0
m687 1.0
m688 1.0
m689 1.0
m690 1.0
m691 1.0
m692 1.0
m693 1.0
m694 1.0
m695 1.0
m696 0.9995999999999999
m697 0.9995999999999999
m698 0.9995999999999999
m699 0.9995999999999999
m700 0.9995999999999999
m701 0.9995999999999999
m702 0.9995999999999999
m703 0.9995999999999999
m704 0.9995999999999999
m705 0.9995999999999999
m706 0.9995999999999999
m707 0.9995999999999999
m708 0.9851000000000001
m709 0.9851000000000001
m710 0.9851000000000001
m711 0.9851000000000001
m712 0.9851000000000001
m713 0.9851000000000001
m714 0.9851000000000001
m715 0.9851000000000001
m716 0.9851000000000001
m717 0.9851000000000001
m718 0.9851000000000001
m719 0.9851000000000001
m720 0.9878
m721 0.9878
m722 0.9878
m723 0.9878
m724 0.9878
m725 0.9878
m726 0.9878
m727 0.9878
m728 0.9878
m729 0.9878
m730 0.9878
m731 0.9878
m732 1.0141
m733 1.0141
m734 1.0141
m735 1.0141
m736 1.0141
m737 1.0141
m738 1.0141
m739 1.0141
m740 1.0141
m741 1.0141
m742 1.0141
m743 1.0141
m744 1.0146
m745 1.0146
m746 1.0146
m747 1.0146
m748 1.0146
m749 1.0146
m750 1.0146
m751 1.0146
m752 1.0146
m753 1.0146
m754 1.0146
m755 1.0146
m756 1.0265
m757 1.0265
m758 1.0265
m759 1.0265
m760 1.0265
m761 1.0265
m762 1.0265
m763 1.0265
m764 1.0265
m765 1.0265
m766 1.0265
m767 1.0265
m768 1.0859
m769 1.0859
m770 1.0859
m771 1.0859
m772 1.0859
m773 1.0859
m774 1.0859
m775 1.0859
m776 1.0859
m777 1.0859
m778 1.0859
m779 1.0859
m780 1.1941
m781 1.1941
m782 1.1941
m783 1.1941
m784 1.1941
m785 1.1941
m786 1.1941
m787 1.1941
m788 1.1941
m789 1.1941
m790 1.1941
m791 1.1941
m792 1.1926
m793 1.1926
m794 1.1926
m795 1.1926
m796 1.1926
m797 1.1926
m798 1.1926
m799 1.1926
m800 1.1926
m801 1.1926
m802 1.1926
m803 1.1926
m804 1.0402
m805 1.0402
m806 1.0402
m807 1.0402
m808 1.0402
m809 1.0402
m810 1.0402
m811 1.0402
m812 1.0402
m813 1.0402
m814 1.0402
m815 1.0402
m816 0.9555
m817 0.9555
m818 0.9555
m819 0.9555
m820 0.9555
m821 0.9555
m822 0.9555
m823 0.9555
m824 0.9555
m825 0.9555
m826 0.9555
m827 0.9555
m828 0.9296
m829 0.9296
m830 0.9296
m831 0.9296
m832 0.9296
m833 0.9296
m834 0.9296
m835 0.9296
m836 0.9296
m837 0.9296
m838 0.9296
m839 0.9296
m840 0.9068999999999999
m841 0.9068999999999999
m842 0.9068999999999999
m843 0.9068999999999999
m844 0.9068999999999999
m845 0.9068999999999999
m846 0.9068999999999999
m847 0.9068999999999999
m848 0.9068999999999999
m849 0.9068999999999999
m850 0.9068999999999999
m851 0.9068999999999999
m852 0.8935
m853 0.8935
m854 0.8935
m855 0.8935
m856 0.8935
m857 0.8935
m858 0.8935
m859 0.8935
m860 0.8935
m861 0.8935
m862 0.8935
m863 0.8935
m864 0.9256
m865 0.9256
m866 0.9256
m867 0.9256
m868 0.9256
m869 0.9256
m870 0.9256
m871 0.9256
m872 0.9256
m873 0.9256
m874 0.9256
m875 0.9256
m876 0.9127
m877 0.9127
m878 0.9127
m879 0.9127
m880 0.9127
m881 0.9127
m882 0.9127
m883 0.9127
m884 0.9127
m885 0.9127
m886 0.9127
m887 0.9127
m888 0.9095
m889 0.9095
m890 0.9095
m891 0.9095
m892 0.9095
m893 0.9095
m894 0.9095
m895 0.9095
m896 0.9095
m897 0.9095
m898 0.9095
m899 0.9095
m900 0.9113
m901 0.9113
m902 0.9113
m903 0.9113
m904 0.9113
m905 0.9113
m906 0.9113
m907 0.9113
m908 0.9113
m909 0.9113
m910 0.9113
m911 0.9113
m912 0.9178000000000001
m913 0.9178000000000001
m914 0.9178000000000001
m915 0.9178000000000001
m916 0.9178000000000001
m917 0.9178000000000001
m918 0.9178000000000001
m919 0.9178000000000001
m920 0.9178000000000001
m921 0.9178000000000001
m922 0.9178000000000001
m923 0.9178000000000001
m924 0.9516
m925 0.9516
m926 0.9516
m927 0.9516
m928 0.9516
m929 0.9516
m930 0.9516
m931 0.9516
m932 0.9516
m933 0.9516
m934 0.9516
m935 0.9516
m936 1.0362
m937 1.0362
m938 1.0362
m939 1.0362
m940 1.0362
m941 1.0362
m942 1.0362
m943 1.0362
m944 1.0362
m945 1.0362
m946 1.0362
m947 1.0362
m948 1.1938
m949 1.1938
m950 1.1938
m951 1.1938
m952 1.1938
m953 1.1938
m954 1.1938
m955 1.1938
m956 1.1938
m957 1.1938
m958 1.1938
m959 1.1938
m960 1.2419
m961 1.2419
m962 1.2419
m963 1.2419
m964 1.2419
m965 1.2419
m966 1.2419
m967 1.2419
m968 1.2419
m969 1.2419
m970 1.2419
m971 1.2419
m972 1.2421
m973 1.2421
m974 1.2421
m975 1.2421
m976 1.2421
m977 1.2421
m978 1.2421
m979 1.2421
m980 1.2421
m981 1.2421
m982 1.2421
m983 1.2421
m984 1.2066
m985 1.2066
m986 1.2066
m987 1.2066
m988 1.2066
m989 1.2066
m990 1.2066
m991 1.2066
m992 1.2066
m993 1.2066
m994 1.2066
m995 1.2066
m996 1.1247
m997 1.1247
m998 1.1247
m999 1.1247
m1000 1.1247
m1001 1.1247
m1002 1.1247
m1003 1.1247
m1004 1.1247
m1005 1.1247
m1006 1.1247
m1007 1.1247
m1008 1.0796999999999999
m1009 1.0796999999999999
m1010 1.0796999999999999
m1011 1.0796999999999999
m1012 1.0796999999999999
m1013 1.0796999999999999
m1014 1.0796999999999999
m1015 1.0796999999999999
m1016 1.0796999999999999
m1017 1.0796999999999999
m1018 1.0796999999999999
m1019 1.0796999999999999
m1020 1.0796999999999999
m1021 1.0796999999999999
m1022 1.0796999999999999
m1023 1.0796999999999999
m1024 1.0796999999999999
m1025 1.0796999999999999
m1026 1.0796999999999999
m1027 1.0796999999999999
m1028 1.0796999999999999
m1029 1.0796999999999999
m1030 1.0796999999999999
m1031 1.0796999999999999
m1032 1.0776999999999999
m1033 1.0776999999999999
m1034 1.0776999999999999
m1035 1.0776999999999999
m1036 1.0776999999999999
m1037 1.0776999999999999
m1038 1.0776999999999999
m1039 1.0776999999999999
m1040 1.0776999999999999
m1041 1.0776999999999999
m1042 1.0776999999999999
m1043 1.0776999999999999
m1044 1.1179000000000001
m1045 1.1179000000000001
m1046 1.1179000000000001
m1047 1.1179000000000001
m1048 1.1179000000000001
m1049 1.1179000000000001
m1050 1.1179000000000001
m1051 1.1179000000000001
m1052 1.1179000000000001
m1053 1.1179000000000001
m1054 1.1179000000000001
m1055 1.1179000000000001
m1056 1.2083
m1057 1.2083
m1058 1.2083
m1059 1.2083
m1060 1.2083
m1061 1.2083
m1062 1.2083
m1063 1.2083
m1064 1.2083
m1065 1.2083
m1066 1.2083
m1067 1.2083
m1068 1.2483
m1069 1.2483
m1070 1.2483
m1071 1.2483
m1072 1.2483
m1073 1.2483
m1074 1.2483
m1075 1.2483
m1076 1.2483
m1077 1.2483
m1078 1.2483
m1079 1.2483
m1080 1.1721
m1081 1.1721
m1082 1.1721
m1083 1.1721
m1084 1.1721
m1085 1.1721
m1086 1.1721
m1087 1.1721
m1088 1.1721
m1089 1.1721
m1090 1.1721
m1091 1.1721
m1092 1.0229000000000001
m1093 1.0229000000000001
m1094 1.0229000000000001
m1095 1.0229000000000001
m1096 1.0229000000000001
m1097 1.0229000000000001
m1098 1.0229000000000001
m1099 1.0229000000000001
m1100 1.0229000000000001
m1101 1.0229000000000001
m1102 1.0229000000000001
m1103 1.0229000000000001
m1104 0.981
m1105 0.981
m1106 0.981
m1107 0.981
m1108 0.981
m1109 0.981
m1110 0.981
m1111 0.981
m1112 0.981
m1113 0.981
m1114 0.981
m1115 0.981
m1116 0.9765
m1117 0.9765
m1118 0.9765
m1119 0.9765
m1120 0.9765
m1121 0.9765
m1122 0.9765
m1123 0.9765
m1124 0.9765
m1125 0.9765
m1126 0.9765
m1127 0.9765
m1128 0.9653
m1129 0.9653
m1130 0.9653
m1131 0.9653
m1132 0.9653
m1133 0.9653
m1134 0.9653
m1135 0.9653
m1136 0.9653
m1137 0.9653
m1138 0.9653
m1139 0.9653
m1140 0.9290999999999999
m1141 0.9290999999999999
m1142 0.9290999999999999
m1143 0.9290999999999999
m1144 0.9290999999999999
m1145 0.9290999999999999
m1146 0.9290999999999999
m1147 0.9290999999999999
m1148 0.9290999999999999
m1149 0.9290999999999999
m1150 0.9290999999999999
m1151 0.9290999999999999
m1152 0.9258
m1153 0.9258
m1154 0.9258
m1155 0.9258
m1156 0.9258
m1157 0.9258
m1158 0.9258
m1159 0.9258
m1160 0.9258
m1161 0.9258
m1162 0.9258
m1163 0.9258
m1164 0.8737
m1165 0.8737
m1166 0.8737
m1167 0.8737
m1168 0.8737
m1169 0.8737
m1170 0.8737
m1171 0.8737
m1172 0.8737
m1173 0.8737
m1174 0.8737
m1175 0.8737
m1176 0.8708
m1177 0.8708
m1178 0.8708
m1179 0.8708
m1180 0.8708
m1181 0.8708
m1182 0.8708
m1183 0.8708
m1184 0.8708
m1185 0.8708
m1186 0.8708
m1187 0.8708
m1188 0.8684000000000001
m1189 0.8684000000000001
m1190 0.8684000000000001
m1191 0.8684000000000001
m1192 0.8684000000000001
m1193 0.8684000000000001
m1194 0.8684000000000001
m1195 0.8684000000000001
m1196 0.8684000000000001
m1197 0.8684000000000001
m1198 0.8684000000000001
m1199 0.8684000000000001
m1200 0.8676999999999999
m1201 0.8676999999999999
m1202 0.8676999999999999
m1203 0.8676999999999999
m1204 0.8676999999999999
m1205 0.8676999999999999
m1206 0.8676999999999999
m1207 0.8676999999999999
m1208 0.8676999999999999
m1209 0.8676999999999999
m1210 0.8676999999999999
m1211 0.8676999999999999
m1212 0.8782
m1213 0.8782
m1214 0.8782
m1215 0.8782
m1216 0.8782
m1217 0.8782
m1218 0.8782
m1219 0.8782
m1220 0.8782
m1221 0.8782
m1222 0.8782
m1223 0.8782
m1224 0.9495
m1225 0.9495
m1226 0.9495
m1227 0.9495
m1228 0.9495
m1229 0.9495
m1230 0.9495
m1231 0.9495
m1232 0.9495
m1233 0.9495
m1234 0.9495
m1235 0.9495
m1236 1.0021
m1237 1.0021
m1238 1.0021
m1239 1.0021
m1240 1.0021
m1241 1.0021
m1242 1.0021
m1243 1.0021
m1244 1.0021
m1245 1.0021
m1246 1.0021
m1247 1.0021
m1248 1.0241
m1249 1.0241
m1250 1.0241
m1251 1.0241
m1252 1.0241
m1253 1.0241
m1254 1.0241
m1255 1.0241
m1256 1.0241
m1257 1.0241
m1258 1.0241
m1259 1.0241
m1260 1.0053
m1261 1.0053
m1262 1.0053
m1263 1.0053
m1264 1.0053
m1265 1.0053
m1266 1.0053
m1267 1.0053
m1268 1.0053
m1269 1.0053
m1270 1.0053
m1271 1.0053
m1272 0.9725
m1273 0.9725
m1274 0.9725
m1275 0.9725
m1276 0.9725
m1277 0.9725
m1278 0.9725
m1279 0.9725
m1280 0.9725
m1281 0.9725
m1282 0.9725
m1283 0.9725
m1284 0.9312999999999999
m1285 0.9312999999999999
m1286 0.9312999999999999
m1287 0.9312999999999999
m1288 0.9312999999999999
m1289 0.9312999999999999
m1290 0.9312999999999999
m1291 0.9312999999999999
m1292 0.9312999999999999
m1293 0.9312999999999999
m1294 0.9312999999999999
m1295 0.9312999999999999
m1296 0.8755
m1297 0.8755
m1298 0.8755
m1299 0.8755
m1300 0.8755
m1301 0.8755
m1302 0.8755
m1303 0.8755
m1304 0.8755
m1305 0.8755
m1306 0.8755
m1307 0.8755
m1308 0.8595999999999999
m1309 0.8595999999999999
m1310 0.8595999999999999
m1311 0.8595999999999999
m1312 0.8595999999999999
m1313 0.8595999999999999
m1314 0.8595999999999999
m1315 0.8595999999999999
m1316 0.8595999999999999
m1317 0.8595999999999999
m1318 0.8595999999999999
m1319 0.8595999999999999
m1320 0.8552
m1321 0.8552
m1322 0.8552
m1323 0.8552
m1324 0.8552
m1325 0.8552
m1326 0.8552
m1327 0.8552
m1328 0.8552
m1329 0.8552
m1330 0.8552
m1331 0.8552
m1332 0.8556999999999999
m1333 0.8556999999999999
m1334 0.8556999999999999
m1335 0.8556999999999999
m1336 0.8556999999999999
m1337 0.8556999999999999
m1338 0.8556999999999999
m1339 0.8556999999999999
m1340 0.8556999999999999
m1341 0.8556999999999999
m1342 0.8556999999999999
m1343 0.8556999999999999
m1344 0.8791
m1345 0.8791
m1346 0.8791
m1347 0.8791
m1348 0.8791
m1349 0.8791
m1350 0.8791
m1351 0.8791
m1352 0.8791
m1353 0.8791
m1354 0.8791
m1355 0.8791
m1356 0.9085
m1357 0.9085
m1358 0.9085
m1359 0.9085
m1360 0.9085
m1361 0.9085
m1362 0.9085
m1363 0.9085
m1364 0.9085
m1365 0.9085
m1366 0.9085
m1367 0.9085
m1368 0.8859
m1369 0.8859
m1370 0.8859
m1371 0.8859
m1372 0.8859
m1373 0.8859
m1374 0.8859
m1375 0.8859
m1376 0.8859
m1377 0.8859
m1378 0.8859
m1379 0.8859
m1380 0.8551000000000001
m1381 0.8551000000000001
m1382 0.8551000000000001
m1383 0.8551000000000001
m1384 0.8551000000000001
m1385 0.8551000000000001
m1386 0.8551000000000001
m1387 0.8551000000000001
m1388 0.8551000000000001
m1389 0.8551000000000001
m1390 0.8551000000000001
m1391 0.8551000000000001
m1392 0.821
m1393 0.821
m1394 0.821
m1395 0.821
m1396 0.821
m1397 0.821
m1398 0.821
m1399 0.821
m1400 0.821
m1401 0.821
m1402 0.821
m1403 0.821
m1404 0.8009000000000001
m1405 0.8009000000000001
m1406 0.8009000000000001
m1407 0.8009000000000001
m1408 0.8009000000000001
m1409 0.8009000000000001
m1410 0.8009000000000001
m1411 0.8009000000000001
m1412 0.8009000000000001
m1413 0.8009000000000001
m1414 0.8009000000000001
m1415 0.8009000000000001
m1416 0.7885
m1417 0.7885
m1418 0.7885
m1419 0.7885
m1420 0.7885
m1421 0.7885
m1422 0.7885
m1423 0.7885
m1424 0.7885
m1425 0.7885
m1426 0.7885
m1427 0.7885
m1428 0.7842
m1429 0.7842
m1430 0.7842
m1431 0.7842
m1432 0.7842
m1433 0.7842
m1434 0.7842
m1435 0.7842
m1436 0.7842
m1437 0.7842
m1438 0.7842
m1439 0.7842
m1440 0.7857999999999999
m1441 0.7857999999999999
m1442 0.7857999999999999
m1443 0.7857999999999999
m1444 0.7857999999999999
m1445 0.7857999999999999
m1446 0.7857999999999999
m1447 0.7857999999999999
m1448 0.7857999999999999
m1449 0.7857999999999999
m1450 0.7857999999999999
m1451 0.7857999999999999
m1452 0.7773
m1453 0.7773
m1454 0.7773
m1455 0.7773
m1456 0.7773
m1457 0.7773
m1458 0.7773
m1459 0.7773
m1460 0.7773
m1461 0.7773
m1462 0.7773
m1463 0.7773
m1464 0.769
m1465 0.769
m1466 0.769
m1467 0.769
m1468 0.769
m1469 0.769
m1470 0.769
m1471 0.769
m1472 0.769
m1473 0.769
m1474 0.769
m1475 0.769
m1476 0.7547
m1477 0.7547
m1478 0.7547
m1479 0.7547
m1480 0.7547
m1481 0.7547
m1482 0.7547
m1483 0.7547
m1484 0.7547
m1485 0.7547
