m0.C1 0.0
m1.C1 0.0
m2.C1 0.0
m3.C1 0.0
m4.C1 0.0
m5.C1 0.0
m6.C1 0.0
m7.C1 0.0
m8.C1 0.0
m9.C1 0.0
m10.C1 0.0
m11.C1 0.0
m12.C1 0.0
m13.C1 0.0
m14.C1 0.0
m15.C1 0.0
m16.C1 0.0
m17.C1 12.45
m18.C1 47.56
m19.C1 36.74
m20.C1 17.14
m21.C1 0.0
m22.C1 0.0
m23.C1 0.0
m24.C1 0.0
m25.C1 0.0
m26.C1 0.0
m27.C1 0.0
m28.C1 0.0
m29.C1 0.0
m30.C1 0.0
m31.C1 0.0
m32.C1 0.0
m33.C1 0.0
m34.C1 0.0
m35.C1 0.0
m36.C1 0.0
m37.C1 0.0
m38.C1 0.0
m39.C1 0.0
m40.C1 0.0
m41.C1 0.0
m42.C1 0.0
m43.C1 0.0
m44.C1 0.0
m45.C1 0.0
m46.C1 0.0
m47.C1 0.0
m48.C1 0.0
m49.C1 0.0
m50.C1 0.0
m51.C1 0.0
m52.C1 0.0
m53.C1 0.0
m54.C1 0.0
m55.C1 0.0
m56.C1 0.0
m57.C1 0.0
m58.C1 0.0
m59.C1 0.0
m60.C1 0.0
m61.C1 0.0
m62.C1 0.0
m63.C1 0.0
m64.C1 0.0
m65.C1 0.0
m66.C1 0.0
m67.C1 0.0
m68.C1 0.0
m69.C1 0.0
m70.C1 0.0
m71.C1 0.0
m72.C1 0.0
m73.C1 0.0
m74.C1 0.0
m75.C1 0.0
m76.C1 0.0
m77.C1 0.0
m78.C1 0.0
m79.C1 0.0
m80.C1 0.0
m81.C1 0.0
m82.C1 0.0
m83.C1 0.0
m84.C1 0.0
m85.C1 0.0
m86.C1 0.0
m87.C1 0.0
m88.C1 0.0
m89.C1 0.0
m90.C1 0.0
m91.C1 0.0
m92.C1 0.0
m93.C1 0.0
m94.C1 0.0
m95.C1 0.0
m96.C1 0.0
m97.C1 0.0
m98.C1 0.0
m99.C1 0.0
m100.C1 0.0
m101.C1 0.0
m102.C1 0.0
m103.C1 0.0
m104.C1 0.0
m105.C1 0.0
m106.C1 0.0
m107.C1 0.0
m108.C1 0.0
m109.C1 0.0
m110.C1 0.0
m111.C1 0.0
m112.C1 0.0
m113.C1 0.0
m114.C1 0.0
m115.C1 0.0
m116.C1 0.0
m117.C1 0.0
m118.C1 0.0
m119.C1 0.0
m120.C1 0.0
m121.C1 0.0
m122.C1 0.0
m123.C1 0.0
m124.C1 0.0
m125.C1 0.0
m126.C1 38.39
m127.C1 88.38
m128.C1 101.44
m129.C1 95.69
m130.C1 86.53
m131.C1 76.13
m132.C1 66.48
m133.C1 63.04
m134.C1 61.42
m135.C1 4.69
m136.C1 0.0
m137.C1 0.0
m138.C1 0.0
m139.C1 0.0
m140.C1 0.0
m141.C1 0.0
m142.C1 0.0
m143.C1 0.0
m144.C1 0.0
m145.C1 0.0
m146.C1 0.0
m147.C1 0.0
m148.C1 0.0
m149.C1 0.0
m150.C1 0.0
m151.C1 0.0
m152.C1 0.0
m153.C1 0.0
m154.C1 0.0
m155.C1 0.0
m156.C1 0.0
m157.C1 29.25
m158.C1 47.53
m159.C1 47.2
m160.C1 43.99
m161.C1 20.21
m162.C1 0.0
m163.C1 0.0
m164.C1 0.0
m165.C1 0.0
m166.C1 0.0
m167.C1 0.0
m168.C1 0.0
m169.C1 0.0
m170.C1 0.0
m171.C1 0.0
m172.C1 0.0
m173.C1 0.0
m174.C1 0.0
m175.C1 0.0
m176.C1 0.0
m177.C1 0.0
m178.C1 0.0
m179.C1 0.0
m180.C1 0.0
m181.C1 0.0
m182.C1 0.0
m183.C1 0.0
m184.C1 0.0
m185.C1 0.0
m186.C1 0.0
m187.C1 0.0
m188.C1 0.0
m189.C1 0.0
m190.C1 0.0
m191.C1 0.0
m192.C1 0.0
m193.C1 0.0
m194.C1 0.0
m195.C1 0.0
m196.C1 0.0
m197.C1 0.0
m198.C1 0.0
m199.C1 0.0
m200.C1 0.0
m201.C1 0.0
m202.C1 48.66
m203.C1 65.49
m204.C1 0.0
m205.C1 0.0
m206.C1 0.0
m207.C1 0.0
m208.C1 0.0
m209.C1 0.0
m210.C1 0.0
m211.C1 0.0
m212.C1 0.0
m213.C1 0.0
m214.C1 0.0
m215.C1 0.0
m216.C1 0.0
m217.C1 0.0
m218.C1 0.0
m219.C1 0.0
m220.C1 0.0
m221.C1 0.0
m222.C1 0.0
m223.C1 0.0
m224.C1 0.0
m225.C1 0.0
m226.C1 0.0
m227.C1 0.0
m228.C1 0.0
m229.C1 0.0
m230.C1 0.0
m231.C1 0.0
m232.C1 7.09
m233.C1 40.27
m234.C1 21.79
m235.C1 15.1
m236.C1 6.94
m237.C1 0.0
m238.C1 0.0
m239.C1 0.0
m240.C1 0.0
m241.C1 0.0
m242.C1 22.7
m243.C1 44.52
m244.C1 56.45
m245.C1 59.15
m246.C1 53.5
m247.C1 27.02
m248.C1 9.7
m249.C1 7.39
m250.C1 0.0
m251.C1 0.0
m252.C1 0.0
m253.C1 0.0
m254.C1 0.0
m255.C1 0.0
m256.C1 0.0
m257.C1 0.0
m258.C1 0.0
m259.C1 0.0
m260.C1 0.0
m261.C1 0.0
m262.C1 0.0
m263.C1 0.0
m264.C1 0.0
m265.C1 0.0
m266.C1 0.0
m267.C1 0.0
m268.C1 0.0
m269.C1 0.0
m270.C1 0.0
m271.C1 0.0
m272.C1 0.0
m273.C1 0.0
m274.C1 0.0
m275.C1 0.0
m276.C1 0.0
m277.C1 0.0
m278.C1 0.0
m279.C1 0.0
m280.C1 0.0
m281.C1 0.0
m282.C1 0.0
m283.C1 0.0
m284.C1 0.0
m285.C1 0.0
m286.C1 0.0
m287.C1 0.0
m288.C1 0.0
m289.C1 0.0
m290.C1 0.0
m291.C1 0.0
m292.C1 0.0
m293.C1 0.0
m294.C1 0.0
m295.C1 0.0
m296.C1 0.0
m297.C1 0.0
m298.C1 0.0
m299.C1 0.0
m300.C1 0.0
m301.C1 0.0
m302.C1 0.0
m303.C1 0.0
m304.C1 0.0
m305.C1 0.0
m306.C1 0.0
m307.C1 0.0
m308.C1 0.0
m309.C1 0.0
m310.C1 0.0
m311.C1 0.0
m312.C1 0.0
m313.C1 0.0
m314.C1 0.0
m315.C1 0.0
m316.C1 0.0
m317.C1 0.0
m318.C1 0.0
m319.C1 0.0
m320.C1 0.0
m321.C1 0.0
m322.C1 0.0
m323.C1 0.0
m324.C1 0.0
m325.C1 0.0
m326.C1 0.0
m327.C1 0.0
m328.C1 0.0
m329.C1 0.0
m330.C1 0.0
m331.C1 0.0
m332.C1 0.0
m333.C1 0.0
m334.C1 0.0
m335.C1 0.0
m336.C1 0.0
m337.C1 0.0
m338.C1 0.0
m339.C1 0.0
m340.C1 0.0
m341.C1 0.0
m342.C1 0.0
m343.C1 0.0
m344.C1 0.0
m345.C1 0.0
m346.C1 0.0
m347.C1 0.0
m348.C1 0.0
m349.C1 0.0
m350.C1 0.0
m351.C1 0.0
m352.C1 0.0
m353.C1 0.0
m354.C1 0.0
m355.C1 0.0
m356.C1 0.0
m357.C1 0.0
m358.C1 0.0
m359.C1 0.0
m360.C1 0.0
m361.C1 0.0
m362.C1 0.0
m363.C1 0.0
m364.C1 0.0
m365.C1 0.0
m366.C1 0.0
m367.C1 0.0
m368.C1 0.0
m369.C1 0.0
m370.C1 0.0
m371.C1 0.0
m372.C1 50.31
m373.C1 107.08
m374.C1 45.73
m375.C1 0.0
m376.C1 0.0
m377.C1 0.0
m378.C1 0.0
m379.C1 0.0
m380.C1 25.91
m381.C1 41.5
m382.C1 42.25
m383.C1 42.72
m384.C1 18.72
m385.C1 0.0
m386.C1 0.0
m387.C1 0.0
m388.C1 0.0
m389.C1 0.0
m390.C1 0.0
m391.C1 0.0
m392.C1 0.0
m393.C1 0.0
m394.C1 0.0
m395.C1 0.0
m396.C1 0.0
m397.C1 0.0
m398.C1 0.0
m399.C1 0.0
m400.C1 0.0
m401.C1 0.0
m402.C1 0.0
m403.C1 0.0
m404.C1 0.0
m405.C1 0.0
m406.C1 0.0
m407.C1 0.0
m408.C1 0.0
m409.C1 0.0
m410.C1 0.0
m411.C1 61.37
m412.C1 99.99
m413.C1 82.49
m414.C1 64.64
m415.C1 48.96
m416.C1 5.16
m417.C1 0.0
m418.C1 0.0
m419.C1 0.0
m420.C1 0.0
m421.C1 5.12
m422.C1 47.32
m423.C1 42.71
m424.C1 24.67
m425.C1 2.76
m426.C1 0.0
m427.C1 0.0
m428.C1 0.0
m429.C1 0.0
m430.C1 0.0
m431.C1 0.0
